id_code,experiment,plate,well,sirna
HUVEC-16_1_D16,HUVEC-16,1,D16,sirna_18
HUVEC-16_1_D23,HUVEC-16,1,D23,sirna_66
HUVEC-16_1_F08,HUVEC-16,1,F08,sirna_46
HUVEC-16_1_F13,HUVEC-16,1,F13,sirna_45
HUVEC-16_1_F16,HUVEC-16,1,F16,sirna_90
HUVEC-16_1_G03,HUVEC-16,1,G03,sirna_62
HUVEC-16_1_I16,HUVEC-16,1,I16,sirna_58
HUVEC-16_1_I23,HUVEC-16,1,I23,sirna_51
HUVEC-16_1_J04,HUVEC-16,1,J04,sirna_99
HUVEC-16_1_J08,HUVEC-16,1,J08,sirna_60
HUVEC-16_1_J21,HUVEC-16,1,J21,sirna_82
HUVEC-16_1_K04,HUVEC-16,1,K04,sirna_13
HUVEC-16_1_K16,HUVEC-16,1,K16,sirna_86
HUVEC-16_1_L05,HUVEC-16,1,L05,sirna_63
HUVEC-16_1_L12,HUVEC-16,1,L12,sirna_78
HUVEC-16_1_N12,HUVEC-16,1,N12,sirna_93
HUVEC-16_1_N14,HUVEC-16,1,N14,sirna_23
HUVEC-16_1_N20,HUVEC-16,1,N20,sirna_95
HUVEC-16_1_O12,HUVEC-16,1,O12,sirna_88
HUVEC-16_1_O16,HUVEC-16,1,O16,sirna_33
HUVEC-16_2_B08,HUVEC-16,2,B08,sirna_37
HUVEC-16_2_B12,HUVEC-16,2,B12,sirna_41
HUVEC-16_2_B20,HUVEC-16,2,B20,sirna_92
HUVEC-16_2_B21,HUVEC-16,2,B21,sirna_71
HUVEC-16_2_C13,HUVEC-16,2,C13,sirna_55
HUVEC-16_2_C18,HUVEC-16,2,C18,sirna_67
HUVEC-16_2_C20,HUVEC-16,2,C20,sirna_34
HUVEC-16_2_D23,HUVEC-16,2,D23,sirna_49
HUVEC-16_2_E07,HUVEC-16,2,E07,sirna_68
HUVEC-16_2_E22,HUVEC-16,2,E22,sirna_30
HUVEC-16_2_F08,HUVEC-16,2,F08,sirna_14
HUVEC-16_2_F12,HUVEC-16,2,F12,sirna_38
HUVEC-16_2_F13,HUVEC-16,2,F13,sirna_65
HUVEC-16_2_F16,HUVEC-16,2,F16,sirna_8
HUVEC-16_2_G06,HUVEC-16,2,G06,sirna_73
HUVEC-16_2_G10,HUVEC-16,2,G10,sirna_70
HUVEC-16_2_G21,HUVEC-16,2,G21,sirna_72
HUVEC-16_2_H18,HUVEC-16,2,H18,sirna_77
HUVEC-16_2_H23,HUVEC-16,2,H23,sirna_56
HUVEC-16_2_J04,HUVEC-16,2,J04,sirna_47
HUVEC-16_2_J13,HUVEC-16,2,J13,sirna_54
HUVEC-16_2_J18,HUVEC-16,2,J18,sirna_42
HUVEC-16_2_K11,HUVEC-16,2,K11,sirna_97
HUVEC-16_2_K13,HUVEC-16,2,K13,sirna_25
HUVEC-16_2_K16,HUVEC-16,2,K16,sirna_3
HUVEC-16_2_K17,HUVEC-16,2,K17,sirna_48
HUVEC-16_2_M09,HUVEC-16,2,M09,sirna_96
HUVEC-16_2_M10,HUVEC-16,2,M10,sirna_7
HUVEC-16_2_M12,HUVEC-16,2,M12,sirna_4
HUVEC-16_2_M14,HUVEC-16,2,M14,sirna_57
HUVEC-16_2_M20,HUVEC-16,2,M20,sirna_59
HUVEC-16_2_N03,HUVEC-16,2,N03,sirna_64
HUVEC-16_2_N13,HUVEC-16,2,N13,sirna_79
HUVEC-16_2_N14,HUVEC-16,2,N14,sirna_28
HUVEC-16_2_N20,HUVEC-16,2,N20,sirna_26
HUVEC-16_2_O09,HUVEC-16,2,O09,sirna_9
HUVEC-16_3_B11,HUVEC-16,3,B11,sirna_6
HUVEC-16_3_B13,HUVEC-16,3,B13,sirna_1
HUVEC-16_3_B17,HUVEC-16,3,B17,sirna_74
HUVEC-16_3_B21,HUVEC-16,3,B21,sirna_11
HUVEC-16_3_D18,HUVEC-16,3,D18,sirna_44
HUVEC-16_3_E05,HUVEC-16,3,E05,sirna_17
HUVEC-16_3_E15,HUVEC-16,3,E15,sirna_75
HUVEC-16_3_E22,HUVEC-16,3,E22,sirna_16
HUVEC-16_3_F14,HUVEC-16,3,F14,sirna_61
HUVEC-16_3_G18,HUVEC-16,3,G18,sirna_89
HUVEC-16_3_G20,HUVEC-16,3,G20,sirna_32
HUVEC-16_3_H05,HUVEC-16,3,H05,sirna_76
HUVEC-16_3_H20,HUVEC-16,3,H20,sirna_21
HUVEC-16_3_I06,HUVEC-16,3,I06,sirna_85
HUVEC-16_3_I08,HUVEC-16,3,I08,sirna_80
HUVEC-16_3_J14,HUVEC-16,3,J14,sirna_84
HUVEC-16_3_K03,HUVEC-16,3,K03,sirna_20
HUVEC-16_3_L04,HUVEC-16,3,L04,sirna_50
HUVEC-16_3_L09,HUVEC-16,3,L09,sirna_0
HUVEC-16_3_L13,HUVEC-16,3,L13,sirna_69
HUVEC-16_3_L16,HUVEC-16,3,L16,sirna_10
HUVEC-16_3_M20,HUVEC-16,3,M20,sirna_24
HUVEC-16_3_M21,HUVEC-16,3,M21,sirna_87
HUVEC-16_3_N08,HUVEC-16,3,N08,sirna_40
HUVEC-16_3_N23,HUVEC-16,3,N23,sirna_5
HUVEC-16_3_O10,HUVEC-16,3,O10,sirna_2
HUVEC-16_3_O23,HUVEC-16,3,O23,sirna_22
HUVEC-16_4_E13,HUVEC-16,4,E13,sirna_91
HUVEC-16_4_F06,HUVEC-16,4,F06,sirna_12
HUVEC-16_4_G08,HUVEC-16,4,G08,sirna_31
HUVEC-16_4_G20,HUVEC-16,4,G20,sirna_83
HUVEC-16_4_H10,HUVEC-16,4,H10,sirna_81
HUVEC-16_4_H20,HUVEC-16,4,H20,sirna_27
HUVEC-16_4_J16,HUVEC-16,4,J16,sirna_98
HUVEC-16_4_K07,HUVEC-16,4,K07,sirna_94
HUVEC-16_4_K11,HUVEC-16,4,K11,sirna_29
HUVEC-16_4_K19,HUVEC-16,4,K19,sirna_36
HUVEC-16_4_L07,HUVEC-16,4,L07,sirna_35
HUVEC-16_4_L08,HUVEC-16,4,L08,sirna_53
HUVEC-16_4_M02,HUVEC-16,4,M02,sirna_19
RPE-01_1_B05,RPE-01,1,B05,sirna_78
RPE-01_1_B07,RPE-01,1,B07,sirna_63
RPE-01_1_B18,RPE-01,1,B18,sirna_95
RPE-01_1_C18,RPE-01,1,C18,sirna_90
RPE-01_1_D16,RPE-01,1,D16,sirna_39
RPE-01_1_D20,RPE-01,1,D20,sirna_18
RPE-01_1_E03,RPE-01,1,E03,sirna_45
RPE-01_1_E06,RPE-01,1,E06,sirna_86
RPE-01_1_E22,RPE-01,1,E22,sirna_51
RPE-01_1_F05,RPE-01,1,F05,sirna_60
RPE-01_1_G09,RPE-01,1,G09,sirna_88
RPE-01_1_G15,RPE-01,1,G15,sirna_62
RPE-01_1_I03,RPE-01,1,I03,sirna_13
RPE-01_1_I14,RPE-01,1,I14,sirna_99
RPE-01_1_K13,RPE-01,1,K13,sirna_82
RPE-01_1_L10,RPE-01,1,L10,sirna_58
RPE-01_1_M08,RPE-01,1,M08,sirna_46
RPE-01_1_M13,RPE-01,1,M13,sirna_93
RPE-01_1_N02,RPE-01,1,N02,sirna_43
RPE-01_1_N14,RPE-01,1,N14,sirna_33
RPE-01_1_N19,RPE-01,1,N19,sirna_66
RPE-01_1_O05,RPE-01,1,O05,sirna_23
RPE-01_1_O15,RPE-01,1,O15,sirna_15
RPE-01_2_B05,RPE-01,2,B05,sirna_28
RPE-01_2_B06,RPE-01,2,B06,sirna_4
RPE-01_2_B10,RPE-01,2,B10,sirna_41
RPE-01_2_B12,RPE-01,2,B12,sirna_25
RPE-01_2_B13,RPE-01,2,B13,sirna_65
RPE-01_2_B22,RPE-01,2,B22,sirna_48
RPE-01_2_C18,RPE-01,2,C18,sirna_79
RPE-01_2_D03,RPE-01,2,D03,sirna_49
RPE-01_2_D05,RPE-01,2,D05,sirna_64
RPE-01_2_D06,RPE-01,2,D06,sirna_96
RPE-01_2_D07,RPE-01,2,D07,sirna_7
RPE-01_2_D20,RPE-01,2,D20,sirna_56
RPE-01_2_E11,RPE-01,2,E11,sirna_26
RPE-01_2_E13,RPE-01,2,E13,sirna_47
RPE-01_2_E22,RPE-01,2,E22,sirna_77
RPE-01_2_E23,RPE-01,2,E23,sirna_37
RPE-01_2_F06,RPE-01,2,F06,sirna_54
RPE-01_2_F09,RPE-01,2,F09,sirna_55
RPE-01_2_F14,RPE-01,2,F14,sirna_9
RPE-01_2_G18,RPE-01,2,G18,sirna_38
RPE-01_2_H06,RPE-01,2,H06,sirna_68
RPE-01_2_H09,RPE-01,2,H09,sirna_70
RPE-01_2_H14,RPE-01,2,H14,sirna_67
RPE-01_2_H20,RPE-01,2,H20,sirna_8
RPE-01_2_I12,RPE-01,2,I12,sirna_57
RPE-01_2_K07,RPE-01,2,K07,sirna_92
RPE-01_2_L03,RPE-01,2,L03,sirna_14
RPE-01_2_L07,RPE-01,2,L07,sirna_73
RPE-01_2_L11,RPE-01,2,L11,sirna_72
RPE-01_2_L15,RPE-01,2,L15,sirna_71
RPE-01_2_L18,RPE-01,2,L18,sirna_59
RPE-01_2_M06,RPE-01,2,M06,sirna_30
RPE-01_2_M12,RPE-01,2,M12,sirna_34
RPE-01_2_M16,RPE-01,2,M16,sirna_97
RPE-01_2_N10,RPE-01,2,N10,sirna_3
RPE-01_2_N16,RPE-01,2,N16,sirna_42
RPE-01_3_B09,RPE-01,3,B09,sirna_44
RPE-01_3_B10,RPE-01,3,B10,sirna_69
RPE-01_3_B21,RPE-01,3,B21,sirna_84
RPE-01_3_C08,RPE-01,3,C08,sirna_21
RPE-01_3_C10,RPE-01,3,C10,sirna_0
RPE-01_3_D10,RPE-01,3,D10,sirna_20
RPE-01_3_D14,RPE-01,3,D14,sirna_80
RPE-01_3_D20,RPE-01,3,D20,sirna_76
RPE-01_3_F12,RPE-01,3,F12,sirna_5
RPE-01_3_F13,RPE-01,3,F13,sirna_75
RPE-01_3_G13,RPE-01,3,G13,sirna_40
RPE-01_3_H14,RPE-01,3,H14,sirna_85
RPE-01_3_H20,RPE-01,3,H20,sirna_10
RPE-01_3_I10,RPE-01,3,I10,sirna_16
RPE-01_3_I12,RPE-01,3,I12,sirna_6
RPE-01_3_I19,RPE-01,3,I19,sirna_1
RPE-01_3_K12,RPE-01,3,K12,sirna_22
RPE-01_3_K14,RPE-01,3,K14,sirna_17
RPE-01_3_L15,RPE-01,3,L15,sirna_87
RPE-01_3_M05,RPE-01,3,M05,sirna_61
RPE-01_3_M13,RPE-01,3,M13,sirna_74
RPE-01_3_N05,RPE-01,3,N05,sirna_2
RPE-01_3_N19,RPE-01,3,N19,sirna_11
RPE-01_3_N22,RPE-01,3,N22,sirna_24
RPE-01_3_O04,RPE-01,3,O04,sirna_50
RPE-01_3_O08,RPE-01,3,O08,sirna_32
RPE-01_3_O23,RPE-01,3,O23,sirna_89
RPE-01_4_E02,RPE-01,4,E02,sirna_98
RPE-01_4_F02,RPE-01,4,F02,sirna_12
RPE-01_4_G04,RPE-01,4,G04,sirna_91
RPE-01_4_H08,RPE-01,4,H08,sirna_81
RPE-01_4_H16,RPE-01,4,H16,sirna_53
RPE-01_4_I11,RPE-01,4,I11,sirna_83
RPE-01_4_K03,RPE-01,4,K03,sirna_94
RPE-01_4_K14,RPE-01,4,K14,sirna_36
RPE-01_4_K17,RPE-01,4,K17,sirna_35
RPE-01_4_L05,RPE-01,4,L05,sirna_27
RPE-01_4_N16,RPE-01,4,N16,sirna_31
RPE-01_4_O05,RPE-01,4,O05,sirna_29
RPE-01_4_O19,RPE-01,4,O19,sirna_19
RPE-02_1_B05,RPE-02,1,B05,sirna_95
RPE-02_1_B09,RPE-02,1,B09,sirna_66
RPE-02_1_C08,RPE-02,1,C08,sirna_58
RPE-02_1_C10,RPE-02,1,C10,sirna_88
RPE-02_1_C14,RPE-02,1,C14,sirna_39
RPE-02_1_C20,RPE-02,1,C20,sirna_90
RPE-02_1_D18,RPE-02,1,D18,sirna_15
RPE-02_1_F05,RPE-02,1,F05,sirna_13
RPE-02_1_G04,RPE-02,1,G04,sirna_63
RPE-02_1_G05,RPE-02,1,G05,sirna_99
RPE-02_1_G18,RPE-02,1,G18,sirna_60
RPE-02_1_H17,RPE-02,1,H17,sirna_33
RPE-02_1_H20,RPE-02,1,H20,sirna_18
RPE-02_1_I02,RPE-02,1,I02,sirna_82
RPE-02_1_I18,RPE-02,1,I18,sirna_93
RPE-02_1_J04,RPE-02,1,J04,sirna_62
RPE-02_1_J10,RPE-02,1,J10,sirna_43
RPE-02_1_K10,RPE-02,1,K10,sirna_23
RPE-02_1_L16,RPE-02,1,L16,sirna_45
RPE-02_1_L21,RPE-02,1,L21,sirna_51
RPE-02_1_M10,RPE-02,1,M10,sirna_78
RPE-02_1_M18,RPE-02,1,M18,sirna_46
RPE-02_1_O20,RPE-02,1,O20,sirna_86
RPE-02_2_B03,RPE-02,2,B03,sirna_79
RPE-02_2_B10,RPE-02,2,B10,sirna_56
RPE-02_2_B14,RPE-02,2,B14,sirna_59
RPE-02_2_C21,RPE-02,2,C21,sirna_70
RPE-02_2_D02,RPE-02,2,D02,sirna_28
RPE-02_2_D06,RPE-02,2,D06,sirna_8
RPE-02_2_D23,RPE-02,2,D23,sirna_7
RPE-02_2_E14,RPE-02,2,E14,sirna_68
RPE-02_2_F06,RPE-02,2,F06,sirna_42
RPE-02_2_F12,RPE-02,2,F12,sirna_96
RPE-02_2_F13,RPE-02,2,F13,sirna_57
RPE-02_2_F20,RPE-02,2,F20,sirna_30
RPE-02_2_G03,RPE-02,2,G03,sirna_71
RPE-02_2_G06,RPE-02,2,G06,sirna_49
RPE-02_2_G12,RPE-02,2,G12,sirna_67
RPE-02_2_G13,RPE-02,2,G13,sirna_72
RPE-02_2_H17,RPE-02,2,H17,sirna_25
RPE-02_2_I07,RPE-02,2,I07,sirna_4
RPE-02_2_I08,RPE-02,2,I08,sirna_73
RPE-02_2_I11,RPE-02,2,I11,sirna_38
RPE-02_2_I15,RPE-02,2,I15,sirna_97
RPE-02_2_J18,RPE-02,2,J18,sirna_48
RPE-02_2_K02,RPE-02,2,K02,sirna_3
RPE-02_2_K04,RPE-02,2,K04,sirna_14
RPE-02_2_K07,RPE-02,2,K07,sirna_34
RPE-02_2_K15,RPE-02,2,K15,sirna_37
RPE-02_2_L03,RPE-02,2,L03,sirna_41
RPE-02_2_L10,RPE-02,2,L10,sirna_47
RPE-02_2_L14,RPE-02,2,L14,sirna_77
RPE-02_2_M06,RPE-02,2,M06,sirna_92
RPE-02_2_M09,RPE-02,2,M09,sirna_55
RPE-02_2_M21,RPE-02,2,M21,sirna_64
RPE-02_2_N09,RPE-02,2,N09,sirna_65
RPE-02_2_N11,RPE-02,2,N11,sirna_9
RPE-02_2_N13,RPE-02,2,N13,sirna_26
RPE-02_2_O08,RPE-02,2,O08,sirna_54
RPE-02_3_B21,RPE-02,3,B21,sirna_24
RPE-02_3_D09,RPE-02,3,D09,sirna_2
RPE-02_3_D10,RPE-02,3,D10,sirna_84
RPE-02_3_D12,RPE-02,3,D12,sirna_16
RPE-02_3_E05,RPE-02,3,E05,sirna_1
RPE-02_3_F02,RPE-02,3,F02,sirna_87
RPE-02_3_F14,RPE-02,3,F14,sirna_6
RPE-02_3_G04,RPE-02,3,G04,sirna_32
RPE-02_3_G10,RPE-02,3,G10,sirna_80
RPE-02_3_G23,RPE-02,3,G23,sirna_20
RPE-02_3_H05,RPE-02,3,H05,sirna_11
RPE-02_3_H16,RPE-02,3,H16,sirna_17
RPE-02_3_H23,RPE-02,3,H23,sirna_22
RPE-02_3_I02,RPE-02,3,I02,sirna_61
RPE-02_3_I06,RPE-02,3,I06,sirna_69
RPE-02_3_I09,RPE-02,3,I09,sirna_5
RPE-02_3_J04,RPE-02,3,J04,sirna_76
RPE-02_3_J13,RPE-02,3,J13,sirna_50
RPE-02_3_J21,RPE-02,3,J21,sirna_44
RPE-02_3_K05,RPE-02,3,K05,sirna_0
RPE-02_3_K15,RPE-02,3,K15,sirna_89
RPE-02_3_L15,RPE-02,3,L15,sirna_10
RPE-02_3_N11,RPE-02,3,N11,sirna_75
RPE-02_3_N21,RPE-02,3,N21,sirna_21
RPE-02_3_O03,RPE-02,3,O03,sirna_74
RPE-02_3_O12,RPE-02,3,O12,sirna_85
RPE-02_3_O16,RPE-02,3,O16,sirna_40
RPE-02_4_B07,RPE-02,4,B07,sirna_29
RPE-02_4_B15,RPE-02,4,B15,sirna_27
RPE-02_4_B20,RPE-02,4,B20,sirna_94
RPE-02_4_E07,RPE-02,4,E07,sirna_53
RPE-02_4_F04,RPE-02,4,F04,sirna_98
RPE-02_4_F08,RPE-02,4,F08,sirna_36
RPE-02_4_F12,RPE-02,4,F12,sirna_35
RPE-02_4_F17,RPE-02,4,F17,sirna_19
RPE-02_4_G21,RPE-02,4,G21,sirna_91
RPE-02_4_H21,RPE-02,4,H21,sirna_31
RPE-02_4_M08,RPE-02,4,M08,sirna_81
RPE-02_4_N22,RPE-02,4,N22,sirna_12
RPE-02_4_O21,RPE-02,4,O21,sirna_83
RPE-03_1_B09,RPE-03,1,B09,sirna_97
RPE-03_1_B17,RPE-03,1,B17,sirna_56
RPE-03_1_B20,RPE-03,1,B20,sirna_14
RPE-03_1_C05,RPE-03,1,C05,sirna_64
RPE-03_1_C23,RPE-03,1,C23,sirna_47
RPE-03_1_D03,RPE-03,1,D03,sirna_48
RPE-03_1_D13,RPE-03,1,D13,sirna_3
RPE-03_1_D14,RPE-03,1,D14,sirna_7
RPE-03_1_D16,RPE-03,1,D16,sirna_65
RPE-03_1_D17,RPE-03,1,D17,sirna_57
RPE-03_1_E03,RPE-03,1,E03,sirna_37
RPE-03_1_E07,RPE-03,1,E07,sirna_96
RPE-03_1_E21,RPE-03,1,E21,sirna_72
RPE-03_1_E23,RPE-03,1,E23,sirna_59
RPE-03_1_F12,RPE-03,1,F12,sirna_9
RPE-03_1_G07,RPE-03,1,G07,sirna_38
RPE-03_1_G11,RPE-03,1,G11,sirna_54
RPE-03_1_G17,RPE-03,1,G17,sirna_73
RPE-03_1_G22,RPE-03,1,G22,sirna_68
RPE-03_1_H23,RPE-03,1,H23,sirna_42
RPE-03_1_I04,RPE-03,1,I04,sirna_41
RPE-03_1_I13,RPE-03,1,I13,sirna_25
RPE-03_1_J13,RPE-03,1,J13,sirna_70
RPE-03_1_K04,RPE-03,1,K04,sirna_67
RPE-03_1_K19,RPE-03,1,K19,sirna_79
RPE-03_1_L02,RPE-03,1,L02,sirna_30
RPE-03_1_L11,RPE-03,1,L11,sirna_8
RPE-03_1_L21,RPE-03,1,L21,sirna_55
RPE-03_1_L22,RPE-03,1,L22,sirna_92
RPE-03_1_M02,RPE-03,1,M02,sirna_71
RPE-03_1_M06,RPE-03,1,M06,sirna_34
RPE-03_1_M21,RPE-03,1,M21,sirna_4
RPE-03_1_N02,RPE-03,1,N02,sirna_26
RPE-03_1_N08,RPE-03,1,N08,sirna_49
RPE-03_1_O04,RPE-03,1,O04,sirna_77
RPE-03_1_O08,RPE-03,1,O08,sirna_28
RPE-03_2_B09,RPE-03,2,B09,sirna_21
RPE-03_2_B17,RPE-03,2,B17,sirna_85
RPE-03_2_B21,RPE-03,2,B21,sirna_6
RPE-03_2_C06,RPE-03,2,C06,sirna_89
RPE-03_2_C13,RPE-03,2,C13,sirna_61
RPE-03_2_C14,RPE-03,2,C14,sirna_75
RPE-03_2_D12,RPE-03,2,D12,sirna_5
RPE-03_2_E05,RPE-03,2,E05,sirna_0
RPE-03_2_E07,RPE-03,2,E07,sirna_2
RPE-03_2_F08,RPE-03,2,F08,sirna_50
RPE-03_2_G12,RPE-03,2,G12,sirna_24
RPE-03_2_H12,RPE-03,2,H12,sirna_84
RPE-03_2_I04,RPE-03,2,I04,sirna_44
RPE-03_2_I15,RPE-03,2,I15,sirna_17
RPE-03_2_J14,RPE-03,2,J14,sirna_76
RPE-03_2_J17,RPE-03,2,J17,sirna_10
RPE-03_2_K03,RPE-03,2,K03,sirna_20
RPE-03_2_K13,RPE-03,2,K13,sirna_80
RPE-03_2_K14,RPE-03,2,K14,sirna_74
RPE-03_2_L07,RPE-03,2,L07,sirna_1
RPE-03_2_M17,RPE-03,2,M17,sirna_40
RPE-03_2_M21,RPE-03,2,M21,sirna_22
RPE-03_2_N02,RPE-03,2,N02,sirna_11
RPE-03_2_N13,RPE-03,2,N13,sirna_16
RPE-03_2_N15,RPE-03,2,N15,sirna_32
RPE-03_2_O08,RPE-03,2,O08,sirna_69
RPE-03_2_O19,RPE-03,2,O19,sirna_87
RPE-03_3_C09,RPE-03,3,C09,sirna_31
RPE-03_3_D10,RPE-03,3,D10,sirna_98
RPE-03_3_D17,RPE-03,3,D17,sirna_53
RPE-03_3_G06,RPE-03,3,G06,sirna_12
RPE-03_3_G11,RPE-03,3,G11,sirna_27
RPE-03_3_I07,RPE-03,3,I07,sirna_83
RPE-03_3_J10,RPE-03,3,J10,sirna_19
RPE-03_3_K07,RPE-03,3,K07,sirna_94
RPE-03_3_L18,RPE-03,3,L18,sirna_29
RPE-03_3_M14,RPE-03,3,M14,sirna_35
RPE-03_3_N16,RPE-03,3,N16,sirna_81
RPE-03_3_N21,RPE-03,3,N21,sirna_91
RPE-03_3_O20,RPE-03,3,O20,sirna_36
RPE-03_4_C02,RPE-03,4,C02,sirna_63
RPE-03_4_C10,RPE-03,4,C10,sirna_33
RPE-03_4_D07,RPE-03,4,D07,sirna_15
RPE-03_4_E05,RPE-03,4,E05,sirna_88
RPE-03_4_F05,RPE-03,4,F05,sirna_43
RPE-03_4_F23,RPE-03,4,F23,sirna_93
RPE-03_4_G08,RPE-03,4,G08,sirna_58
RPE-03_4_H05,RPE-03,4,H05,sirna_95
RPE-03_4_H12,RPE-03,4,H12,sirna_46
RPE-03_4_I08,RPE-03,4,I08,sirna_90
RPE-03_4_K07,RPE-03,4,K07,sirna_18
RPE-03_4_K18,RPE-03,4,K18,sirna_78
RPE-03_4_K21,RPE-03,4,K21,sirna_86
RPE-03_4_L02,RPE-03,4,L02,sirna_62
RPE-03_4_L05,RPE-03,4,L05,sirna_51
RPE-03_4_L14,RPE-03,4,L14,sirna_23
RPE-03_4_M14,RPE-03,4,M14,sirna_82
RPE-03_4_N07,RPE-03,4,N07,sirna_66
RPE-03_4_N09,RPE-03,4,N09,sirna_13
RPE-03_4_N12,RPE-03,4,N12,sirna_45
RPE-03_4_N20,RPE-03,4,N20,sirna_39
RPE-03_4_N22,RPE-03,4,N22,sirna_99
RPE-03_4_O19,RPE-03,4,O19,sirna_60
RPE-04_1_B13,RPE-04,1,B13,sirna_33
RPE-04_1_B18,RPE-04,1,B18,sirna_58
RPE-04_1_C02,RPE-04,1,C02,sirna_51
RPE-04_1_C04,RPE-04,1,C04,sirna_23
RPE-04_1_D13,RPE-04,1,D13,sirna_90
RPE-04_1_D21,RPE-04,1,D21,sirna_13
RPE-04_1_E15,RPE-04,1,E15,sirna_15
RPE-04_1_F04,RPE-04,1,F04,sirna_43
RPE-04_1_F05,RPE-04,1,F05,sirna_88
RPE-04_1_F06,RPE-04,1,F06,sirna_18
RPE-04_1_F12,RPE-04,1,F12,sirna_45
RPE-04_1_G08,RPE-04,1,G08,sirna_95
RPE-04_1_G22,RPE-04,1,G22,sirna_66
RPE-04_1_I08,RPE-04,1,I08,sirna_82
RPE-04_1_I17,RPE-04,1,I17,sirna_39
RPE-04_1_I19,RPE-04,1,I19,sirna_78
RPE-04_1_J06,RPE-04,1,J06,sirna_60
RPE-04_1_K08,RPE-04,1,K08,sirna_62
RPE-04_1_L15,RPE-04,1,L15,sirna_99
RPE-04_1_M08,RPE-04,1,M08,sirna_63
RPE-04_1_M17,RPE-04,1,M17,sirna_93
RPE-04_1_O08,RPE-04,1,O08,sirna_46
RPE-04_1_O12,RPE-04,1,O12,sirna_86
RPE-04_2_B07,RPE-04,2,B07,sirna_92
RPE-04_2_B09,RPE-04,2,B09,sirna_49
RPE-04_2_B19,RPE-04,2,B19,sirna_28
RPE-04_2_C10,RPE-04,2,C10,sirna_54
RPE-04_2_C12,RPE-04,2,C12,sirna_48
RPE-04_2_C20,RPE-04,2,C20,sirna_71
RPE-04_2_D03,RPE-04,2,D03,sirna_57
RPE-04_2_D05,RPE-04,2,D05,sirna_37
RPE-04_2_E10,RPE-04,2,E10,sirna_42
RPE-04_2_E20,RPE-04,2,E20,sirna_9
RPE-04_2_E23,RPE-04,2,E23,sirna_25
RPE-04_2_F02,RPE-04,2,F02,sirna_56
RPE-04_2_F08,RPE-04,2,F08,sirna_3
RPE-04_2_G12,RPE-04,2,G12,sirna_34
RPE-04_2_G20,RPE-04,2,G20,sirna_55
RPE-04_2_H02,RPE-04,2,H02,sirna_14
RPE-04_2_H09,RPE-04,2,H09,sirna_79
RPE-04_2_H18,RPE-04,2,H18,sirna_77
RPE-04_2_H21,RPE-04,2,H21,sirna_4
RPE-04_2_I06,RPE-04,2,I06,sirna_96
RPE-04_2_I08,RPE-04,2,I08,sirna_73
RPE-04_2_I16,RPE-04,2,I16,sirna_72
RPE-04_2_J08,RPE-04,2,J08,sirna_67
RPE-04_2_J20,RPE-04,2,J20,sirna_38
RPE-04_2_K08,RPE-04,2,K08,sirna_68
RPE-04_2_K13,RPE-04,2,K13,sirna_30
RPE-04_2_K14,RPE-04,2,K14,sirna_26
RPE-04_2_K20,RPE-04,2,K20,sirna_59
RPE-04_2_L14,RPE-04,2,L14,sirna_7
RPE-04_2_L19,RPE-04,2,L19,sirna_47
RPE-04_2_L20,RPE-04,2,L20,sirna_8
RPE-04_2_M02,RPE-04,2,M02,sirna_97
RPE-04_2_N02,RPE-04,2,N02,sirna_41
RPE-04_2_N11,RPE-04,2,N11,sirna_64
RPE-04_2_O08,RPE-04,2,O08,sirna_65
RPE-04_2_O11,RPE-04,2,O11,sirna_70
RPE-04_3_B18,RPE-04,3,B18,sirna_84
RPE-04_3_C04,RPE-04,3,C04,sirna_16
RPE-04_3_D14,RPE-04,3,D14,sirna_17
RPE-04_3_D16,RPE-04,3,D16,sirna_85
RPE-04_3_D23,RPE-04,3,D23,sirna_89
RPE-04_3_E07,RPE-04,3,E07,sirna_10
RPE-04_3_E19,RPE-04,3,E19,sirna_6
RPE-04_3_F05,RPE-04,3,F05,sirna_75
RPE-04_3_G16,RPE-04,3,G16,sirna_69
RPE-04_3_H05,RPE-04,3,H05,sirna_2
RPE-04_3_H09,RPE-04,3,H09,sirna_76
RPE-04_3_I03,RPE-04,3,I03,sirna_50
RPE-04_3_I08,RPE-04,3,I08,sirna_24
RPE-04_3_I15,RPE-04,3,I15,sirna_1
RPE-04_3_I20,RPE-04,3,I20,sirna_32
RPE-04_3_J08,RPE-04,3,J08,sirna_0
RPE-04_3_J20,RPE-04,3,J20,sirna_22
RPE-04_3_K19,RPE-04,3,K19,sirna_61
RPE-04_3_K21,RPE-04,3,K21,sirna_20
RPE-04_3_L21,RPE-04,3,L21,sirna_44
RPE-04_3_M05,RPE-04,3,M05,sirna_74
RPE-04_3_M18,RPE-04,3,M18,sirna_87
RPE-04_3_N04,RPE-04,3,N04,sirna_5
RPE-04_3_N05,RPE-04,3,N05,sirna_80
RPE-04_3_N13,RPE-04,3,N13,sirna_11
RPE-04_3_O05,RPE-04,3,O05,sirna_40
RPE-04_3_O10,RPE-04,3,O10,sirna_21
RPE-04_4_B11,RPE-04,4,B11,sirna_31
RPE-04_4_D19,RPE-04,4,D19,sirna_12
RPE-04_4_D22,RPE-04,4,D22,sirna_53
RPE-04_4_G20,RPE-04,4,G20,sirna_35
RPE-04_4_H09,RPE-04,4,H09,sirna_91
RPE-04_4_H17,RPE-04,4,H17,sirna_27
